Alabama	NNP
Alabaman	NNP
Alabamian	NNP
Aladdin	NNP
Alamo	NNP
Alamogordo	NNP
Alan	NNP
Alana	NNP
Alar	NNP
Alaric	NNP
Alaska	NNP
Alaskan	JJ
Alba	NNP
Albania	NNP
Albanian	JJ
Albany	NNP
Albee	NNP
Alberio	NNP
Albert	NNP
Alberta	NNP
Albertan	NNP
Alberto	NNP
Albigensian	NNP
Albion	NNP
Albireo	NNP
Albuquerque	NNP
Alcatraz	NNP
Alcestis	NNP
Alcibiades	NNS
Alcindor	NNP
Alcmena	NNP
Alcoa	NNP
Alcott	NNP
Alcuin	NNP
Alcyone	NNP
Aldan	NNP
Aldebaran	NNP
Alden	NNP
Alderamin	NNP
Aldo	NNP
Aldrin	NNP
Alec	NNP
Aleichem	NNP
Alejandra	NNP
Alejandro	NNP
Alembert	NNP
Aleppo	NNP
Aleut	NNP
Aleutian	NNP
Alex	NNP
Alexander	NNP
Alexandra	NNP
Alexandria	NNP
Alexandrian	NNP
Alexei	NNP
Alexis	NNP
Alfonso	NNP
Alfonzo	NNP
Alford	NNP
Alfred	NNP
Alfreda	NNP
Alfredo	NNP
Algenib	NNP
Alger	NNP
Algeria	NNP
Algerian	NNP
Algieba	NNP
Algiers	NNP
Algol	NNP
Algonquian	JJ
Algonquin	NNP
Alhambra	NNP
Alhena	NNP
Ali	NNP
Alice	NNP
Alicia	NNP
Alighieri	NNP
Aline	NNP
Alioth	NNP
Alisa	NNP
Alisha	NNP
Alison	NNP
Alissa	NNP
Alistair	NNP
Alkaid	NNP
Allah	NNP
Allahabad	NNP
Allan	NNP
Alleghenies	NNPS
Allegheny	NNP
Allegra	NNP
Allen	NNP
Allende	NNP
Allentown	NNP
Allhallows	NNP
Allie	NNP
Allison	NNP
Allstate	NNP
Allyson	NNP
Alma	NN
Almach	NNP
Almaty	NNP
Almighty	NNP
Almohad	NNP
Almoravid	NNP
Alnilam	NNP
Alnitak	NNP
Alonzo	NNP
Alpert	NNP
Alphard	NNP
Alphecca	NNP
Alpheratz	NNP
Alphonse	NNP
Alphonso	NNP
Alpine	NNP
Alpo	NNP
Alps	NNP
Alsace	NNP
Alsatian	JJ
Alsop	NNP
Alston	NNP
Alta	NNP
Altaba	NNP
Altai	NNP
Altaic	NNP
Altair	NNP
Altamira	NNP
Althea	NNP
Altiplano	NNP
Altman	NNP
Altoids	NNP
Alton	NNP
Aludra	NNP
Alva	NNP
Alvarado	NNP
Alvarez	NNP
Alvaro	NNP
Alvin	NNP
Alyce	NNP
Alyson	NNP
Alyssa	NNP
Alzheimer	NN
Am	VBP
Amadeus	NNP
Amado	NNP
Amalia	NNP
Amanda	NNP
Amarillo	NNP
Amaru	NNP
Amaterasu	NNP
Amati	NNP
Amazon	NNP
Amazonian	JJ
Amber	NNP
Amelia	NNP
Amen	UH
Amenhotep	NNP
Amerasian	JJ
America	NNP
American	NNP
Americana	NNS
Americanism	NN
Americanization	NN
Americanize	VB
Amerind	NNP
Amerindian	NNP
Ameslan	NNP
Amgen	NNP
Amharic	NNP
Amherst	NNP
Amie	NNP
Amiga	NNP
Amish	JJ
Amman	NNP
Amoco	NNP
Amos	NNP
Amparo	NNP
Ampere	NNP
Amritsar	NNP
Amsterdam	NNP
Amtrak	NNP
Amundsen	NNP
Amur	NNP
Amway	NNP
Amy	NNP
Ana	NNP
Anabaptist	NNP
Anabel	NNP
Anacin	NNP
Anacreon	NNP
Anaheim	NNP
Analects	NNP
Ananias	NNP
Anasazi	NNP
Anastasia	NNP
Anatole	NNP
Anatolia	NNP
Anatolian	NNP
Anaxagoras	NNP
Anchorage	NNP
Andalusia	NNP
Andalusian	JJ
Andaman	NNP
Andean	JJ
Andersen	NNP
Anderson	NNP
Andes	NNP
Andorra	NNP
Andorran	JJ
Andre	NNP
Andrea	NNP
Andrei	NNP
Andres	NNP
Andretti	NNP
Andrew	NNP
Andrews	NNP
Andrianampoinimerina	NNP
Android	NNP
Andromache	NNP
Andromeda	NNP
Andropov	NNP
Andy	NNP
Angara	NNP
Angel	NNP
Angela	NNP
Angeles	NNP
Angelia	NNP
Angelica	NNP
Angelico	NNP
Angelina	NNP
Angeline	NNP
Angelique	NNP
Angelita	NNP
Angelo	NNP
Angelou	NNP
Angevin	NNP
Angie	NNP
Angkor	NNP
Angle	NN
Anglia	NNP
Anglican	JJ
Anglicanism	NNP
Anglicism	NNP
Anglicization	NNP
Anglicize	NNP
Anglo	NNP
Anglophile	NNP
Anglophobe	NNP
Angola	NNP
Angolan	NNP
Angora	NN
Angstrom	NNP
Anguilla	NNP
Angus	NNP
Anhui	NNP
Aniakchak	NNP
Anibal	NNP
Anita	NNP
Ankara	NNP
Ann	NNP
Anna	NNP
Annabel	NNP
Annabelle	NNP
Annam	NNP
Annapolis	NNP
Annapurna	NNP
Anne	NNP
Annette	NNP
Annie	NNP
Annmarie	NNP
Annunciation	NN
Anouilh	NNP
Anselm	NNP
Anselmo	NNP
Anshan	NNP
Antaeus	NNP
Antananarivo	NNP
Antarctic	JJ
Antarctica	NNP
Antares	NNP
Anthony	NNP
Anthropocene	NNP
Antichrist	NNP
Antietam	NNP
Antigone	NNP
Antigua	NNP
Antillean	NNP
Antilles	NNPS
Antioch	NNP
Antipas	NNP
Antipodes	NNP
Antofagasta	NNP
Antoine	NNP
Antoinette	NNP
Anton	NNP
Antone	NNP
Antonia	NNP
Antoninus	NNP
Antonio	NNP
Antonius	NNP
Antony	NNP
Antwan	NNP
Antwerp	NNP
Anubis	NNP
Anzac	NNP
Apache	NNP
Apalachicola	NNP
Apatosaurus	NNP
Apennines	NNPS
Aphrodite	NNP
Apia	NNP
Apocalypse	NN
Apocrypha	NN
Apollinaire	NNP
Apollo	NNP
Apollonian	JJ
Apostle	NN
Appalachia	NNP
Appalachian	NNP
Appalachians	NNPS
Appaloosa	NN
Apple	NNP
Appleseed	NNP
Appleton	NNP
Appomattox	NNP
Apr	NN
April	NNP
Apuleius	NNP
Aquafresh	NNP
Aquarian	NNP
Aquarius	NNP
Aquila	NNP
Aquinas	NNP
Aquino	NNP
Aquitaine	NNP
Ar	NN
Ara	NNP
Arab	NNP
Arabia	NNP
Arabian	NNP
Arabic	JJ
Arabist	NNP
Araby	NNP
Araceli	NNP
Arafat	NNP
Aragon	NNP
Araguaya	NNP
Aral	NNP
Aramaic	NNP
Aramco	NNP
Arapaho	NNP
Arapahoes	NNP
Ararat	NNP
Araucanian	NNP
Arawak	NNP
Arawakan	NNP
Arbitron	NNP
Arcadia	NNP
Arcadian	NNP
Archean	NNP
Archibald	NNP
Archie	NNP
Archimedes	NNP
Arctic	NNP
Arcturus	NNP
Ardabil	NNP
Arden	NNP
Arduino	NNP
Arequipa	NNP
Ares	NNS
Argentina	NNP
Argentine	JJ
Argentinean	JJ
Argentinian	JJ
Argo	NN
Argonaut	NNP
Argonne	NNP
Argos	NNS
Argus	NNP
Ariadne	NNP
Arianism	NNP
Ariel	NNP
Aries	NNS
Ariosto	NNP
Aristarchus	NNP
Aristides	NNP
Aristophanes	NNPS
Aristotelian	NNP
Aristotle	NNP
Arius	NNP
Ariz	NNP
Arizona	NNP
Arizonan	NNP
Arizonian	NNP
Arjuna	NNP
Ark	NNP
Arkansan	NNP
Arkansas	NNP
Arkhangelsk	NNP
Arkwright	NNP
Arlene	NNP
Arline	NNP
Arlington	NNP
Armageddon	NNP
Armagnac	NNP
Armand	NNP
Armando	NNP
Armani	NNP
Armenia	NNP
Armenian	JJ
Arminius	NNP
Armonk	NNP
Armour	NNP
Armstrong	NNP
Arneb	NNP
Arnhem	NNP
Arno	NNP
Arnold	NNP
Arnulfo	NNP
Aron	NNP
Arrhenius	NNP
Arron	NNP
Art	NNP
Artaxerxes	NNPS
Artemis	NNP
Arthur	NNP
Arthurian	JJ
Artie	NNP
Arturo	NNP
Aruba	NNP
Aryan	NNP
As	IN
Asama	NNP
Ascella	NNP
Ascension	NN
Asgard	NNP
Ashanti	NNP
Ashcroft	NNP
Ashe	NNP
Ashgabat	NNP
Ashikaga	NNP
Ashkenazim	NNP
Ashkhabad	NNP
Ashlee	NNP
Ashley	NNP
Ashmolean	JJ
Ashurbanipal	NNP
Asia	NNP
Asiago	NNP
Asian	NNP
Asiatic	NNP
Asimov	NNP
Asmara	NNP
Asoka	NNP
Aspell	NNP
Aspen	NNP
Asperger	NNP
Aspidiske	NNP
Asquith	NNP
Assad	NNP
Assam	NNP
Assamese	NNP
Assembly	NNP
Assisi	NNP
Assyria	NNP
Assyrian	JJ
Astaire	NNP
Astana	NNP
Astarte	NNP
Aston	NNP
Astor	NNP
Astoria	NNP
Astrakhan	NNP
AstroTurf	NNP
Asturias	NNP
Asuncion	NNP
Aswan	NNP
At	IN
Atacama	NNP
Atahualpa	NNP
Atalanta	NNP
Atari	NNP
Ataturk	NNP
Athabasca	NNP
Athabaskan	NNP
Athanasius	NNP
Athena	NNP
Athene	NNP
Athenian	JJ
Athens	NNP
Atkins	NNP
Atkinson	NNP
Atlanta	NNP
Atlantes	NNP
Atlantic	NNP
Atlantis	NNP
Atlas	NNP
Atman	NNP
Atonement	NNP
Atreus	NNP
Atria	NNP
Atropos	NNP
Attic	JJ
Attica	NNP
Attila	NNP
Attlee	NNP
Attn	VB
Attucks	NNP
Atwood	NNP
Au	NN
Aubrey	NNP
Auckland	NNP
Auden	NNP
Audi	NNP
Audion	NNP
Audra	NNP
Audrey	NNP
Audubon	NNP
Aug	NN
Augean	JJ
Augsburg	NNP
August	NNP
Augusta	NNP
Augustan	NNP
Augustine	NNP
Augustinian	JJ
Augustus	NNP
Aurangzeb	NNP
Aurelia	NNP
Aurelio	NNP
Aurelius	NNP
Aureomycin	NN
Auriga	NNP
Aurora	NNP
Auschwitz	NNP
Aussie	NNP
Austen	NNP
Austerlitz	NNP
Austin	NNP
Australasia	NNP
Australasian	JJ
Australia	NNP
Australian	JJ
Australoid	NN
Australopithecus	NNP
Austria	NNP
Austrian	JJ
Austronesian	NNP
Autumn	NN
Av	NNP
Ava	NN
Avalon	NNP
Ave	NN
Aventine	NNP
Avernus	NNP
Averroes	NNP
Avery	NNP
Avesta	NNP
Avicenna	NNP
Avignon	NNP
Avila	NNP
Avior	NNP
Avis	NNP
Avogadro	NNP
Avon	NNP
Axis	NNP
Axum	NNP
Ayala	NNP
Ayers	NNP
Aymara	NNP
Ayrshire	NNP
Ayurveda	NNP
Ayyubid	NNP
Azana	NNP
Azania	NNP
Azazel	NNP
Azerbaijan	NNP
Azerbaijani	NNP
Azores	NNP
Azov	NNP
Aztec	JJ
Aztecan	NNP
Aztlan	NNP
B	NN
BA	NN
BASIC	NN
BB	NN
BBB	NNP
BBC	NNP
BBQ	NNP
BBS	NNP
BBSes	NNPS
BC	NNP
BFF	NNP
BIA	NNP
BIOS	NNP
BITNET	NNP
BLT	NNP
BM	NN
BMW	NNP
BO	NNP
BP	NNP
BPOE	NN
BR	NN
BS	NN
BSA	NN
BSD	NNS
BTU	NNP
BTW	NNP
BYOB	NNP
Ba	NNP
Baal	NNP
Baath	NNP
Baathist	NNP
Babbage	NNP
Babbitt	NNP
Babel	NNP
Babylon	NNP
Babylonia	NNP
Babylonian	JJ
Bacall	NNP
Bacardi	NNP
Bacchanalia	NNP
Bacchic	JJ
Bacchus	NN
Bach	NNP
Backus	NNP
Bacon	NNP
Bactria	NNP
Baden	NNP
Badlands	NNPS
Baedeker	NNP
Baez	NNP
Baffin	NNP
Baggies	NNS
Baghdad	NNP
Baguio	NNP
Baha'i	NNS
Baha'ullah	NN
Bahama	NNP
Bahamanian	JJ
Bahamas	NNPS
Bahamian	JJ
Bahia	NNP
Bahrain	NNP
Baidu	NNP
Baikal	NNP
Bailey	NNP
Baird	NNP
Bakelite	NNP
Baker	NNP
Bakersfield	NNP
Baku	NNP
Bakunin	NNP
Balanchine	NNP
Balaton	NNP
Balboa	NNP
Balder	NNP
Baldwin	NNP
Balearic	NNP
Balfour	NNP
Bali	NNP
Balinese	NN
Balkan	NNP
Balkans	NNS
Balkhash	NNP
Ball	NNP
Ballard	NNP
Balthazar	NNP
Baltic	NNP
Baltimore	NNP
Baluchistan	NNP
Balzac	NNP
Bamako	NNP
Bambi	NNP
Banach	NNP
Bancroft	NNP
Bandung	NNP
Bangalore	NNP
Bangkok	NNP
Bangladesh	NNP
Bangladeshi	NNP
Bangor	NNP
Bangui	NNP
Banjarmasin	NNP
Banjul	NNP
Banks	NNS
Banneker	NNP
Bannister	NNP
Banting	VBG
Bantu	NNP
Baotou	NNP
Baptist	NNP
Baptiste	NNP
Barabbas	NNP
Barack	NNP
Barbadian	JJ
Barbados	NNP
Barbara	NNP
Barbarella	NNP
Barbarossa	NNP
Barbary	NNP
Barber	NNP
Barbie	NNP
Barbour	NNP
Barbra	NNP
Barbuda	NNP
Barcelona	NNP
Barclay	NNP
Barclays	NNP
Bardeen	NNP
Barents	NNS
Barker	NNP
Barkley	NNP
Barlow	NNP
Barnabas	NNP
Barnaby	NNP
Barnard	NNP
Barnaul	NNP
Barnes	NNP
Barnett	NNP
Barney	NNP
Barnum	NNP
Baroda	NNP
Barquisimeto	NNP
Barr	NN
Barranquilla	NNP
Barrera	NNP
Barrett	NNP
Barrie	NNP
Barron	NNP
Barry	NNP
Barrymore	NNP
Bart	NNP
Barth	NNP
Bartholdi	NNP
Bartholomew	NNP
Bartlett	NNP
Bartok	NNP
Barton	NNP
Baruch	NNP
Baryshnikov	NNP
Basel	NNP
Basho	NNP
Basie	NNP
Basil	NNP
Basque	JJ
Basra	NNP
Bass	NNP
Basseterre	NNP
Bastille	NNP
Basutoland	NNP
Bataan	NNP
Bates	NNP
Bathsheba	NNP
Batista	NNP
Batman	NNP
Battle	NN
Batu	NNP
Baudelaire	NNP
Baudouin	NNP
Baudrillard	NNP
Bauer	NNP
Bauhaus	NNP
Baum	NNP
Bavaria	NNP
Bavarian	JJ
Baxter	NNP
Bayamon	NNP
Bayer	NNP
Bayes	NNP
Bayesian	JJ
Bayeux	NNP
Baylor	NNP
Bayonne	NNP
Bayreuth	NNP
Baywatch	NNP
Be	VB
Beach	NNP
Beadle	NNP
Bean	NNP
Beard	NNP
Beardmore	NNP
Beardsley	NNP
Bearnaise	NNP
Beasley	NNP
Beatlemania	NNP
Beatles	NNS
Beatrice	NNP
Beatrix	NNP
Beatriz	NNP
Beatty	NNP
Beau	NNP
Beaufort	NNP
Beaujolais	NNP
Beaumarchais	NNP
Beaumont	NNP
Beauregard	NNP
Beauvoir	NNP
Bechtel	NNP
Beck	NNP
Becker	NNP
Becket	NNP
Beckett	NNP
Beckman	NNP
Becky	NNP
Becquerel	NNP
Bede	NNP
Bedouin	NNP
Beebe	NNP
Beecher	NNP
Beefaroni	NNP
Beelzebub	NNP
Beerbohm	NNP
Beethoven	NNP
Beeton	NNP
Begin	NN
Behan	NNP
Behring	NNP
Beiderbecke	NNP
Beijing	NNP
Beirut	NNP
Bekesy	NNP
Bela	NNP
Belarus	NNP
Belarusian	JJ
Belau	NNP
Belem	NNP
Belfast	NNP
Belg	NNP
Belgian	JJ
Belgium	NNP
Belgrade	NNP
Belinda	NNP
Belize	NNP
Bell	NNP
Bella	NNP
Bellamy	NNP
Bellatrix	NNP
Belleek	NNP
Bellini	NNP
Bellow	NNP
Belmont	NNP
Belmopan	NNP
Belorussian	JJ
Belshazzar	NNP
Beltane	NNP
Belushi	NNP
Ben	NNP
Benacerraf	NNP
Benchley	NNP
Bender	NNP
Bendictus	NNP
Bendix	NNP
Benedict	NNP
Benedictine	NNP
Benelux	NNP
Benet	NNP
Benetton	NNP
Bengal	NNP
Bengali	NNP
Benghazi	NNP
Benin	NNP
Beninese	JJ
Benita	NNP
Benito	NNP
Benjamin	NNP
Bennett	NNP
Bennie	NNP
Benny	NNP
Benson	NNP
Bentham	NNP
Bentley	NNP
Benton	NNP
Benz	NNP
Benzedrine	NNP
Beowulf	NNP
Berber	NNP
Berenice	NNP
Beretta	NNP
Berg	NNP
Bergen	NNP
Berger	NNP
Bergerac	NNP
Bergman	NNP
Bergson	NNP
Beria	NNP
Bering	NNP
Berkeley	NNP
Berkshire	NNP
Berkshires	NNS
Berle	NNP
Berlin	NNP
Berliner	NNP
Berlioz	NNP
Berlitz	NNP
Bermuda	NNP
Bermudan	NNP
Bermudian	JJ
Bern	NNP
Bernadette	NNP
Bernadine	NNP
Bernanke	NNP
Bernard	NNP
Bernardo	NNP
Bernays	NNP
Bernbach	NNP
Bernese	NNP
Bernhardt	NNP
Bernice	NNP
Bernie	NNP
Bernini	NNP
Bernoulli	NNP
Bernstein	NNP
Berra	NNP
Berry	NNP
Bert	NNP
Berta	NNP
Bertelsmann	NNP
Bertha	NNP
Bertie	NNP
Bertillon	NNP
Bertram	NNP
Bertrand	NNP
Beryl	NNP
Berzelius	NNP
Bess	NNP
Bessel	NNP
Bessemer	NNP
Bessie	NNP
Best	NN
Betelgeuse	NNP
Beth	NNP
Bethany	NNP
Bethe	NNP
Bethesda	NNP
Bethlehem	NNP
Bethune	NNP
Betsy	NNP
Bette	NNP
Bettie	NNP
Betty	NNP
Bettye	NNP
Beulah	NNP
Beveridge	NNP
Beverley	NNP
Beverly	NNP
Beyer	NNP
Bharat	NNP
Bhopal	NNP
Bhutan	NNP
Bhutanese	JJ
Bhutto	NNP
Bi	NN
Bialystok	NNP
Bianca	NNP
Bib	NNP
Bible	NNP
Bic	NN
Biddle	NNP
Biden	NNP
Bierce	NNP
BigQuery	NNP
Bigfoot	NNP
Biggles	NNP
Biko	NNP
Bilbao	NNP
Bilbo	NNP
Bill	NNP
Billie	NNP
Billings	NNS
Billy	NNP
Bimini	NNP
Biogen	NNP
Bioko	NNP
Bird	NN
Birdseye	NNP
Birkenstock	NNP
Birmingham	NNP
Biro	NNP
Biscay	NNP
Biscayne	NNP
Bishkek	NNP
Bishop	NNP
Bismarck	NNP
Bismark	NNP
Bisquick	NNP
Bissau	NNP
BitTorrent	NNP
Bizet	NNP
Bjerknes	NNS
Bjork	NNP
Bk	NN
BlackBerry	NNP
Blackbeard	NNP
Blackburn	NNP
Blackfeet	NNP
Blackfoot	NNP
Blackpool	NNP
Blackshirt	NNP
Blackstone	NNP
Blackwell	NNP
Blaine	NNP
Blair	NNP
Blake	NNP
Blanca	NNP
Blanchard	NNP
Blanche	NNP
Blankenship	NNP
Blantyre	NNP
Blatz	NNP
Blavatsky	NNP
Blenheim	NNP
Blevins	NNS
Bligh	NNP
Bloch	NNP
Blockbuster	NNP
Bloemfontein	NNP
Blondel	NNP
Blondie	NNP
Bloom	NNP
Bloomer	NNP
Bloomfield	NNP
Bloomingdale	NNP
Bloomsbury	NNP
Blu	NNP
Blucher	NNP
Bluebeard	NNP
Bluetooth	NNP
Blvd	NNP
Blythe	NNP
Boadicea	NNP
Boas	NNP
Bob	NNP
Bobbi	NNP
Bobbie	NNP
Bobbitt	NNP
Bobby	NNP
Boccaccio	NNP
Bodhidharma	NNP
Bodhisattva	NNP
Bodleian	JJ
Boeing	NNP
Boeotia	NNP
Boeotian	NNP
Boer	NNP
Boethius	NNP
Bogart	NNP
Bogota	NNP
Bohemia	NNP
Bohemian	JJ
Bohr	NNP
Boise	NNP
Bojangles	NNP
Boleyn	NNP
Bolivar	NNP
Bolivia	NNP
Bolivian	JJ
Bollywood	NNP
Bologna	NNP
Bolshevik	NNP
Bolsheviki	NNP
Bolshevism	NNP
Bolshevist	NNP
Bolshoi	NNP
Bolton	NNP
Boltzmann	NNP
Bombay	NNP
Bonaparte	NNP
Bonaventure	NNP
Bond	NN
Bonhoeffer	NNP
Boniface	NNP
Bonita	NNP
Bonn	NNP
Bonner	NNP
Bonneville	NNP
Bonnie	NNP
Bono	NNP
Booker	NNP
Boole	NNP
Boolean	NNP
Boone	NNP
Bootes	NNP
Booth	NNP
Bordeaux	NNP
Borden	NNP
Bordon	NNP
Boreas	NNPS
Borg	NNP
Borges	NNP
Borgia	NNP
Borglum	NNP
Boris	NNP
Bork	NNP
Borlaug	NNP
Born	VBN
Borneo	NNP
Borobudur	NNP
Borodin	NNP
Boru	NNP
Bosch	NNP
Bose	NN
Bosnia	NNP
Bosnian	JJ
Bosporus	NNP
Boston	NNP
Bostonian	NNP
Boswell	NNP
Botha	NNP
Botox	NNP
Botswana	NNP
Botticelli	NNP
Boulder	NNP
Boulez	NNP
Bourbaki	NNP
Bourbon	NN
Bournemouth	NNP
Bovary	NNP
Bowditch	NNP
Bowell	NNP
Bowen	NNP
Bowers	NNP
Bowery	NNP
Bowie	NNP
Bowman	NNP
Boyd	NNP
Boyer	NNP
Boyle	NNP
Br	NN
Brad	NNP
Bradbury	NNP
Braddock	NNP
Bradford	NNP
Bradley	NNP
Bradly	RB
Bradshaw	NNP
Bradstreet	NNP
Brady	NNP
Bragg	NNP
Brahe	NNP
Brahma	NNP
Brahmagupta	NNP
Brahman	NNP
Brahmani	NNP
Brahmanism	NNP
Brahmaputra	NNP
Brahms	NNP
Braille	NNP
Brain	NN
Brampton	NNP
Bran	NNP
Branch	NNP
Brandeis	NNP
Branden	NNP
Brandenburg	NNP
Brandi	NNP
Brandie	NNP
Brando	NNP
Brandon	NNP
Brandt	NNP
Brandy	NN
Brant	NNP
Braque	NNP
Brasilia	NNP
Bratislava	NNP
Brattain	NNP
Bray	NNP
Brazil	NNP
Brazilian	JJ
Brazos	NNP
Brazzaville	NNP
Breakspear	NNP
Breathalyzer	NNP
Brecht	NNP
Breckenridge	NNP
Bremen	NNP
Brenda	NNP
Brendan	NNP
Brennan	NNP
Brenner	NNP
Brent	NNP
Brenton	NNP
Brest	NNP
Bret	NNP
Breton	NNP
Brett	NNP
Brewer	NNP
Brewster	NNP
Brexit	NNP
Brezhnev	NNP
Brian	NNP
Briana	NNP
Brianna	NNP
Brice	NNP
Bridalveil	NNP
Bridgeport	NNP
Bridger	NNP
Bridges	NNP
Bridget	NNP
Bridgetown	NNP
Bridgett	NNP
Bridgette	NNP
Bridgman	NNP
Brie	NN
Brigadoon	NNP
Briggs	NNP
Brigham	NNP
Bright	JJ
Brighton	NNP
Brigid	NNP
Brigitte	NNP
Brillo	NNP
Brillouin	NNP
Brinkley	NNP
Brisbane	NNP
Bristol	NNP
Brit	NNP
Britain	NNP
Britannia	NNP
Britannic	NNP
Britannica	NNP
Briticism	NNP
British	JJ
Britisher	NN
Britney	NNP
Briton	NNP
Britt	NNP
Brittany	NNP
Britten	NNP
Brittney	NNP
Brno	NNP
Broadway	NNP
Brobdingnag	NNP
Brobdingnagian	JJ
Brock	NNP
Brokaw	NNP
Bronson	NNP
Bronte	NNP
Brontosaurus	NNP
Bronx	NNP
Brooke	NNP
Brooklyn	NNP
Brooks	NNP
Bros	NNP
Brown	NNP
Browne	NNP
Brownian	NNP
Brownie	NNP
Browning	NNP
Brownshirt	NNP
Brownsville	NNP
Brubeck	NNP
Bruce	NNP
Bruckner	NNP
Bruegel	NN
Brummel	NNP
Brunei	NNP
Bruneian	JJ
Brunelleschi	NNP
Brunhilde	NNP
Bruno	NNP
Brunswick	NNP
Brussels	NNP
Brut	NNP
Brutus	NNP
Bryan	NNP
Bryant	NNP
Bryce	NNP
Brynner	NNP
Bryon	NNP
Brzezinski	NNP
Btu	NNP
Buber	NNP
Buchanan	NNP
Bucharest	NNP
Buchenwald	NNP
Buchwald	NNP
Buck	NNP
Buckingham	NNP
Buckley	NNP
Buckner	NNP
Bud	NNP
Budapest	NNP
Buddha	NNP
Buddhism	NNP
Buddhist	NNP
Buddy	NNP
Budweiser	NNP
Buffalo	NNP
Buffy	NNP
Buford	NNP
Bugatti	NNP
Bugzilla	NNP
Buick	NNP
Bujumbura	NNP
Bukhara	NNP
Bukharin	NNP
Bulawayo	NNP
Bulfinch	NNP
Bulganin	NNP
Bulgar	NNP
Bulgari	NNP
Bulgaria	NNP
Bulgarian	JJ
Bullock	NNP
Bullwinkle	NNP
Bultmann	NNP
Bumppo	NNP
Bunche	NNP
Bundesbank	NNP
Bundestag	NNP
Bunin	NNP
Bunker	NNP
