represent	VB
focus	VB
foreign	JJ
drop	VB
plan	VB
blood	NN
upon	IN
agency	NN
push	VB
nature	NN
color	NN
no	RB
recently	RB
store	NN
reduce	VB
sound	NN
note	VB
fine	JJ
before	RB
near	IN
movement	NN
page	NN
enter	VB
share	VB
than	IN
common	JJ
poor	JJ
other	JJ
natural	JJ
race	NN
concern	NN
series	NN
significant	JJ
similar	JJ
hot	JJ
language	NN
each	DT
usually	RB
response	NN
dead	JJ
rise	VB
animal	NN
factor	NN
decade	NN
article	NN
shoot	VB
east	NN
save	VB
seven	CD
artist	NN
away	IN
scene	NN
stock	NN
career	NN
despite	IN
central	JJ
eight	JJ
thus	RB
treatment	NN
beyond	IN
happy	JJ
exactly	RB
protect	VB
approach	NN
lie	VB
size	NN
dog	NN
fund	NN
serious	JJ
occur	VB
media	NN
ready	JJ
sign	NN
thought	NN
list	NN
individual	NN
simple	JJ
quality	NN
pressure	NN
accept	VB
answer	NN
hard	RB
resource	NN
identify	VB
left	JJ
meeting	NN
determine	VB
prepare	VB
disease	NN
whatever	DT
success	NN
argue	VB
cup	NN
particularly	RB
amount	NN
ability	NN
staff	NN
recognize	VB
indicate	VB
character	NN
growth	NN
loss	NN
degree	NN
wonder	VB
attack	NN
herself	PRP
region	NN
television	NN
box	NN
TV	NN
training	NN
pretty	RB
trade	NN
deal	NN
election	NN
everybody	NN
physical	JJ
lay	VB
general	JJ
feeling	NN
standard	NN
bill	NN
message	NN
fail	VB
outside	IN
arrive	VB
analysis	NN
benefit	NN
name	VB
sex	NN
forward	RB
lawyer	NN
present	VB
section	NN
environmental	JJ
glass	NN
answer	VB
skill	NN
sister	NN
PM	RB
professor	NN
operation	NN
financial	JJ
crime	NN
stage	NN
ok	RB
compare	VB
authority	NN
miss	VB
design	NN
sort	NN
one	NN
act	VB
ten	CD
knowledge	NN
gun	NN
station	NN
blue	JJ
state	VB
strategy	NN
little	DT
clearly	RB
discuss	VB
indeed	RB
force	VB
truth	NN
song	NN
example	NN
democratic	JJ
check	VB
environment	NN
leg	NN
dark	JJ
public	NN
various	JJ
rather	RB
laugh	VB
guess	VB
executive	NN
set	NN
study	VB
prove	VB
hang	VB
entire	JJ
rock	NN
design	VB
enough	DT
forget	VB
since	IN
claim	VB
note	NN
remove	VB
manager	NN
help	NN
close	JJ
sound	VB
enjoy	VB
network	NN
legal	JJ
religious	JJ
cold	JJ
form	VB
final	JJ
main	JJ
science	NN
green	JJ
memory	NN
card	NN
above	IN
seat	NN
cell	NN
establish	VB
nice	JJ
trial	NN
expert	NN
that	RB
spring	NN
firm	NN
Democrat	NN
radio	NN
visit	VB
management	NN
care	VB
avoid	VB
imagine	VB
tonight	RB
huge	JJ
ball	NN
no	UH
close	RB
finish	VB
yourself	PRP
talk	NN
theory	NN
impact	NN
respond	VB
statement	NN
maintain	VB
charge	NN
popular	JJ
traditional	JJ
onto	IN
reveal	VB
direction	NN
weapon	NN
employee	NN
cultural	JJ
contain	VB
peace	NN
head	VB
control	VB
base	NN
pain	NN
apply	VB
play	NN
measure	NN
wide	JJ
shake	VB
fly	VB
interview	NN
manage	VB
chair	NN
fish	NN
particular	JJ
camera	NN
structure	NN
politics	NN
perform	VB
bit	NN
weight	NN
suddenly	RB
discover	VB
candidate	NN
top	JJ
production	NN
treat	VB
trip	NN
evening	NN
affect	VB
inside	IN
conference	NN
unit	NN
best	RB
style	NN
adult	NN
worry	VB
range	NN
mention	VB
rather	IN
far	JJ
deep	JJ
past	NN
edge	NN
individual	JJ
specific	JJ
writer	NN
trouble	NN
necessary	JJ
throughout	IN
challenge	NN
fear	NN
shoulder	NN
institution	NN
middle	JJ
sea	NN
dream	NN
bar	NN
beautiful	JJ
property	NN
instead	RB
improve	VB
stuff	NN
detail	NN
method	NN
sign	VB
somebody	NN
magazine	NN
hotel	NN
soldier	NN
reflect	VB
heavy	JJ
sexual	JJ
cause	NN
bag	NN
heat	NN
fall	NN
marriage	NN
tough	JJ
sing	VB
surface	NN
purpose	NN
exist	VB
pattern	NN
whom	WP
skin	NN
agent	NN
owner	NN
machine	NN
gas	NN
down	IN
ahead	RB
generation	NN
commercial	JJ
address	VB
cancer	NN
test	VB
item	NN
reality	NN
coach	NN
step	VB
Mrs	NN
yard	NN
beat	VB
violence	NN
total	JJ
tend	VB
investment	NN
discussion	NN
finger	NN
garden	NN
notice	VB
collection	NN
modern	JJ
task	NN
partner	NN
positive	JJ
civil	JJ
kitchen	NN
consumer	NN
shot	NN
budget	NN
wish	VB
painting	NN
scientist	NN
safe	JJ
agreement	NN
capital	NN
mouth	NN
nor	CC
victim	NN
newspaper	NN
instead	IN
threat	NN
responsibility	NN
smile	VB
attorney	NN
score	NN
account	NN
interesting	JJ
break	NN
audience	NN
rich	JJ
dinner	NN
figure	VB
vote	NN
western	JJ
relate	VB
travel	VB
debate	NN
prevent	VB
citizen	NN
majority	NN
none	NN
front	IN
born	VB
admit	VB
senior	JJ
assume	VB
wind	NN
key	JJ
professional	JJ
mission	NN
fast	RB
alone	RB
customer	NN
suffer	VB
speech	NN
successful	JJ
option	NN
participant	NN
southern	JJ
fresh	JJ
eventually	RB
no	RB
forest	NN
video	NN
global	JJ
Senate	NN
reform	NN
access	NN
restaurant	NN
judge	NN
publish	VB
cost	VB
relation	NN
like	CC
release	VB
own	VB
bird	NN
opinion	NN
credit	NN
critical	JJ
corner	NN
concerned	JJ
recall	VB
version	NN
stare	VB
safety	NN
effective	JJ
neighborhood	NN
original	JJ
act	NN
troop	NN
income	NN
directly	RB
hurt	VB
species	NN
immediately	RB
track	NN
basic	JJ
strike	VB
hope	NN
sky	NN
freedom	NN
absolutely	RB
plane	NN
nobody	NN
achieve	VB
object	NN
attitude	NN
labor	NN
refer	VB
concept	NN
client	NN
powerful	JJ
perfect	JJ
nine	CD
therefore	RB
conduct	VB
announce	VB
conversation	NN
examine	VB
touch	VB
please	RB
attend	VB
completely	RB
vote	VB
variety	NN
sleep	VB
turn	NN
involved	JJ
investigation	NN
nuclear	JJ
researcher	NN
press	NN
conflict	NN
spirit	NN
experience	VB
replace	VB
British	JJ
encourage	VB
argument	NN
by	RB
once	CC
camp	NN
brain	NN
feature	NN
afternoon	NN
AM	RB
weekend	NN
dozen	CD
possibility	NN
along	RB
insurance	NN
department	NN
battle	NN
beginning	NN
date	NN
generally	RB
African	JJ
very	JJ
sorry	JJ
crisis	NN
complete	VB
fan	NN
stick	VB
define	VB
easily	RB
through	RB
hole	NN
element	NN
vision	NN
status	NN
normal	JJ
Chinese	JJ
ship	NN
solution	NN
stone	NN
slowly	RB
scale	NN
bit	RB
university	NN
introduce	VB
driver	NN
attempt	NN
park	NN
spot	NN
lack	NN
ice	NN
boat	NN
drink	VB
sun	NN
front	JJ
distance	NN
wood	NN
handle	VB
truck	NN
return	NN
mountain	NN
survey	NN
supposed	JJ
tradition	NN
winter	NN
village	NN
Soviet	JJ
refuse	VB
sales	NN
roll	VB
communication	NN
run	NN
screen	NN
gain	VB
resident	NN
hide	VB
gold	NN
club	NN
future	JJ
farm	NN
potential	JJ
increase	NN
middle	NN
European	JJ
presence	NN
independent	JJ
district	NN
shape	NN
reader	NN
Ms	NN
contract	NN
crowd	NN
Christian	JJ
express	VB
apartment	NN
willing	JJ
strength	NN
previous	JJ
band	NN
obviously	RB
horse	NN
interested	JJ
target	NN
prison	NN
ride	VB
guard	NN
terms	IN
demand	NN
reporter	NN
deliver	VB
text	NN
share	NN
tool	NN
wild	JJ
vehicle	NN
observe	VB
flight	NN
inside	RB
facility	NN
understanding	NN
average	JJ
emerge	VB
advantage	NN
quick	JJ
light	JJ
leadership	NN
earn	VB
pound	NN
basis	NN
bright	JJ
operate	VB
guest	NN
sample	NN
contribute	VB
tiny	JJ
block	NN
protection	NN
settle	VB
feed	VB
collect	VB
additional	JJ
while	NN
highly	RB
identity	NN
title	NN
mostly	RB
lesson	NN
faith	NN
river	NN
promote	VB
living	NN
present	JJ
count	VB
unless	CC
marry	VB
tomorrow	RB
technique	NN
path	NN
ear	NN
shop	NN
folk	NN
order	VB
principle	NN
survive	VB
lift	VB
border	NN
competition	NN
jump	VB
gather	VB
limit	VB
fit	VB
claim	NN
cry	VB
equipment	NN
worth	IN
associate	VB
critic	NN
warm	JJ
aspect	NN
result	VB
insist	VB
failure	NN
annual	JJ
French	JJ
Christmas	NN
comment	NN
responsible	JJ
affair	NN
approach	VB
until	IN
procedure	NN
regular	JJ
spread	VB
chairman	NN
baseball	NN
soft	JJ
ignore	VB
egg	NN
measure	VB
belief	NN
demonstrate	VB
anybody	NN
murder	NN
gift	NN
religion	NN
review	NN
editor	NN
past	IN
engage	VB
coffee	NN
document	NN
speed	NN
cross	VB
influence	NN
anyway	RB
threaten	VB
commit	VB
female	JJ
youth	NN
wave	NN
move	NN
afraid	JJ
quarter	NN
background	NN
native	JJ
broad	JJ
wonderful	JJ
deny	VB
apparently	RB
slightly	RB
reaction	NN
twice	RB
suit	NN
perspective	NN
growing	JJ
blow	VB
construction	NN
kind	RB
intelligence	NN
destroy	VB
cook	VB
connection	NN
charge	VB
burn	VB
shoe	NN
view	VB
grade	NN
context	NN
committee	NN
hey	UH
mistake	NN
focus	NN
smile	NN
location	NN
clothes	NN
Indian	JJ
quiet	JJ
dress	VB
promise	VB
aware	JJ
neighbor	NN
complete	JJ
drive	NN
function	NN
bone	NN
active	JJ
extend	VB
chief	JJ
average	NN
combine	VB
wine	NN
below	RB
cool	JJ
voter	NN
mean	NN
demand	VB
learning	NN
bus	NN
hell	NN
dangerous	JJ
remind	VB
moral	JJ
United	JJ
category	NN
relatively	RB
victory	NN
key	NN
academic	JJ
visit	NN
Internet	NN
healthy	JJ
fire	VB
negative	JJ
following	JJ
historical	JJ
medicine	NN
tour	NN
depend	VB
photo	NN
finding	NN
grab	VB
direct	JJ
classroom	NN
contact	NN
justice	NN
participate	VB
daily	JJ
fair	JJ
pair	NN
famous	JJ
exercise	NN
knee	NN
flower	NN
tape	NN
hire	VB
familiar	JJ
appropriate	JJ
supply	NN
fully	RB
cut	NN
will	NN
actor	NN
birth	NN
search	NN
tie	VB
democracy	NN
eastern	JJ
primary	JJ
yesterday	RB
circle	NN
device	NN
progress	NN
next	IN
front	NN
bottom	NN
island	NN
exchange	NN
clean	JJ
studio	NN
train	VB
lady	NN
colleague	NN
application	NN
neck	NN
lean	VB
damage	NN
plastic	NN
tall	JJ
plate	NN
hate	VB
otherwise	RB
writing	NN
press	VB
male	JJ
start	NN
alive	JJ
expression	NN
football	NN
intend	VB
attack	VB
chicken	NN
army	NN
abuse	NN
theater	NN
shut	VB
map	NN
extra	JJ
session	NN
danger	NN
welcome	VB
domestic	JJ
lots	NNS
literature	NN
rain	NN
desire	NN
assessment	NN
injury	NN
respect	NN
northern	JJ
nod	VB
paint	VB
fuel	NN
leaf	NN
direct	VB
dry	JJ
Russian	JJ
instruction	NN
fight	NN
pool	NN
climb	VB
sweet	JJ
lead	NN
engine	NN
fourth	JJ
salt	NN
expand	VB
importance	NN
metal	NN
fat	NN
ticket	NN
software	NN
disappear	VB
corporate	JJ
strange	JJ
lip	NN
reading	NN
urban	JJ
mental	JJ
increasingly	RB
lunch	NN
educational	JJ
somewhere	RB
farmer	NN
above	RB
sugar	NN
planet	NN
favorite	JJ
explore	VB
obtain	VB
enemy	NN
greatest	JJ
complex	JJ
surround	VB
athlete	NN
invite	VB
repeat	VB
carefully	RB
soul	NN
scientific	JJ
impossible	JJ
panel	NN
meaning	NN
mom	NN
married	JJ
alone	JJ
instrument	NN
predict	VB
weather	NN
presidential	JJ
emotional	JJ
commitment	NN
Supreme	JJ
bear	VB
pocket	NN
thin	JJ
temperature	NN
surprise	NN
poll	NN
proposal	NN
consequence	NN
half	NN
breath	NN
sight	NN
cover	NN
balance	NN
adopt	VB
minority	NN
straight	RB
attempt	VB
connect	VB
works	NN
teaching	NN
belong	VB
aid	NN
advice	NN
okay	RB
photograph	NN
empty	JJ
regional	JJ
trail	NN
novel	NN
code	NN
somehow	RB
organize	VB
jury	NN
breast	NN
Iraqi	JJ
human	NN
acknowledge	VB
theme	NN
storm	NN
union	NN
record	VB
desk	NN
fear	VB
thanks	NN
fruit	NN
under	RB
expensive	JJ
yellow	JJ
conclusion	NN
prime	JJ
shadow	NN
struggle	VB
conclude	VB
analyst	NN
dance	NN
limit	NN
like	JJ
regulation	NN
being	NN
last	VB
ring	NN
largely	RB
shift	VB
revenue	NN
mark	VB
locate	VB
county	NN
appearance	NN
package	NN
difficulty	NN
bridge	NN
recommend	VB
obvious	JJ
train	NN
basically	RB
e-mail	NN
generate	VB
anymore	RB
propose	VB
thinking	NN
possibly	RB
trend	NN
visitor	NN
loan	NN
currently	RB
comfortable	JJ
investor	NN
but	IN
profit	NN
angry	JJ
crew	NN
deep	RB
accident	NN
male	NN
meal	NN
hearing	NN
traffic	NN
muscle	NN
notion	NN
capture	VB
prefer	VB
truly	RB
earth	NN
Japanese	JJ
chest	NN
search	VB
thick	JJ
cash	NN
museum	NN
beauty	NN
emergency	NN
unique	JJ
feature	VB
internal	JJ
ethnic	JJ
link	VB
stress	NN
content	NN
select	VB
root	NN
nose	NN
declare	VB
outside	RB
appreciate	VB
actual	JJ
bottle	NN
hardly	RB
setting	NN
launch	VB
dress	NN
file	NN
sick	JJ
outcome	NN
ad	NN
defend	VB
matter	VB
judge	VB
duty	NN
sheet	NN
ought	VB
ensure	VB
Catholic	JJ
extremely	RB
extent	NN
component	NN
mix	VB
long-term	JJ
slow	JJ
contrast	NN
zone	NN
wake	VB
challenge	VB
airport	NN
chief	NN
brown	JJ
standard	JJ
shirt	NN
pilot	NN
warn	VB
ultimately	RB
cat	NN
contribution	NN
capacity	NN
ourselves	PRP
estate	NN
guide	NN
circumstance	NN
snow	NN
English	JJ
politician	NN
steal	VB
pursue	VB
slip	VB
percentage	NN
meat	NN
funny	JJ
neither	RB
soil	NN
influence	VB
surgery	NN
correct	JJ
Jewish	JJ
blame	VB
estimate	VB
due	IN
basketball	NN
late	RB
golf	NN
investigate	VB
crazy	JJ
significantly	RB
chain	NN
address	NN
branch	NN
combination	NN
just	JJ
frequently	RB
governor	NN
relief	NN
user	NN
dad	NN
kick	VB
part	RB
manner	NN
ancient	JJ
silence	NN
rating	NN
golden	JJ
motion	NN
German	JJ
gender	NN
solve	VB
fee	NN
landscape	NN
used	JJ
bowl	NN
equal	JJ
long	CC
official	JJ
forth	RB
frame	NN
typical	JJ
except	IN
conservative	JJ
eliminate	VB
host	NN
hall	NN
trust	VB
ocean	NN
score	VB
row	NN
producer	NN
afford	VB
meanwhile	RB
regime	NN
division	NN
confirm	VB
fix	VB
appeal	NN
mirror	NN
tooth	NN
smart	JJ
length	NN
entirely	RB
rely	VB
topic	NN
complain	VB
issue	VB
variable	NN
back	VB
range	VB
telephone	NN
perception	NN
attract	VB
confidence	NN
bedroom	NN
secret	NN
debt	NN
rare	JJ
his	PRP
tank	NN
nurse	NN
coverage	NN
opposition	NN
aside	RB
anywhere	RB
bond	NN
file	VB
pleasure	NN
master	NN
era	NN
requirement	NN
check	NN
stand	NN
fun	NN
expectation	NN
wing	NN
separate	JJ
now	CC
clear	VB
struggle	NN
mean	JJ
somewhat	RB
pour	VB
stir	VB
judgment	NN
clean	VB
except	CC
beer	NN
English	NN
reference	NN
tear	NN
doubt	NN
grant	VB
seriously	RB
account	VB
minister	NN
totally	RB
hero	NN
industrial	JJ
cloud	NN
stretch	VB
winner	NN
volume	NN
travel	NN
seed	NN
surprised	JJ
rest	VB
fashion	NN
pepper	NN
separate	VB
busy	JJ
intervention	NN
copy	NN
tip	NN
below	IN
cheap	JJ
aim	VB
cite	VB
welfare	NN
vegetable	NN
gray	JJ
dish	NN
beach	NN
improvement	NN
everywhere	RB
opening	NN
overall	JJ
divide	VB
initial	JJ
terrible	JJ
oppose	VB
contemporary	JJ
route	NN
multiple	JJ
essential	JJ
question	VB
league	NN
criminal	JJ
careful	JJ
core	NN
upper	JJ
rush	VB
necessarily	RB
specifically	RB
tired	JJ
rise	NN
tie	NN
employ	VB
holiday	NN
dance	VB
vast	JJ
resolution	NN
household	NN
fewer	DT
abortion	NN
apart	RB
witness	NN
match	VB
barely	RB
sector	NN
representative	NN
lack	VB
beneath	IN
beside	IN
black	NN
incident	NN
limited	JJ
proud	JJ
flow	NN
faculty	NN
increased	JJ
waste	NN
merely	RB
mass	NN
emphasize	VB
experiment	NN
definitely	RB
bomb	NN
enormous	JJ
tone	NN
liberal	JJ
massive	JJ
engineer	NN
wheel	NN
female	NN
decline	VB
invest	VB
promise	NN
cable	NN
towards	IN
expose	VB
rural	JJ
AIDS	NN
Jew	NN
narrow	JJ
cream	NN
secretary	NN
gate	NN
solid	JJ
hill	NN
typically	RB
noise	NN
grass	NN
unfortunately	RB
hat	NN
legislation	NN
succeed	VB
either	DT
celebrate	VB
achievement	NN
fishing	NN
drink	NN
accuse	VB
hand	VB
useful	JJ
land	VB
secret	JJ
reject	VB
talent	NN
taste	NN
characteristic	NN
milk	NN
escape	VB
cast	VB
sentence	NN
unusual	JJ
closely	RB
convince	VB
height	NN
physician	NN
assess	VB
sleep	NN
plenty	RB
ride	NN
virtually	RB
first	RB
addition	IN
sharp	JJ
creative	JJ
lower	VB
behind	RB
approve	VB
explanation	NN
outside	JJ
gay	JJ
campus	NN
proper	JJ
live	JJ
guilty	JJ
living	JJ
acquire	VB
compete	VB
technical	JJ
plus	IN
mind	VB
potential	NN
immigrant	NN
weak	JJ
illegal	JJ
hi	UH
alternative	NN
interaction	NN
column	NN
personality	NN
signal	NN
curriculum	NN
list	VB
honor	NN
passenger	NN
assistance	NN
forever	RB
fun	JJ
regard	VB
Israeli	JJ
association	NN
twenty	CD
knock	VB
review	VB
wrap	VB
lab	NN
offer	NN
display	VB
criticism	NN
asset	NN
depression	NN
spiritual	JJ
musical	JJ
journalist	NN
prayer	NN
suspect	VB
scholar	NN
warning	NN
climate	NN
cheese	NN
observation	NN
childhood	NN
payment	NN
sir	NN
permit	VB
cigarette	NN
definition	NN
priority	NN
bread	NN
creation	NN
graduate	NN
request	NN
emotion	NN
scream	VB
dramatic	JJ
universe	NN
gap	NN
excellent	JJ
deeply	RB
prosecutor	NN
mark	NN
green	NN
lucky	JJ
drag	VB
airline	NN
library	NN
agenda	NN
recover	VB
factory	NN
selection	NN
primarily	RB
roof	NN
unable	JJ
expense	NN
initiative	NN
diet	NN
arrest	VB
funding	NN
therapy	NN
wash	VB
schedule	NN
sad	JJ
brief	JJ
housing	NN
post	NN
purchase	VB
existing	JJ
dark	NN
steel	NN
regarding	IN
shout	VB
remaining	JJ
visual	JJ
fairly	RB
chip	NN
violent	JJ
silent	JJ
suppose	VB
self	NN
bike	NN
tea	NN
perceive	VB
comparison	NN
settlement	NN
layer	NN
planning	NN
far	CC
description	NN
later	JJ
slow	VB
slide	VB
widely	RB
wedding	NN
inform	VB
portion	NN
territory	NN
immediate	JJ
opponent	NN
abandon	VB
link	NN
mass	JJ
lake	NN
transform	VB
tension	NN
display	NN
leading	JJ
bother	VB
consist	VB
alcohol	NN
enable	VB
bend	VB
saving	NN
gain	NN
desert	NN
shall	VB
error	NN
release	NN
cop	NN
Arab	JJ
double	JJ
walk	NN
sand	NN
Spanish	JJ
rule	VB
hit	NN
print	NN
preserve	VB
passage	NN
formal	JJ
transition	NN
existence	NN
album	NN
participation	NN
arrange	VB
atmosphere	NN
joint	JJ
reply	VB
cycle	NN
opposite	JJ
lock	VB
whole	NN
deserve	VB
consistent	JJ
resistance	NN
discovery	NN
tear	VB
exposure	NN
pose	VB
stream	NN
sale	NN
trust	NN
benefit	VB
pot	NN
grand	JJ
mine	PRP$
hello	UH
coalition	NN
tale	NN
knife	NN
resolve	VB
racial	JJ
phase	NN
present	NN
joke	NN
coat	NN
Mexican	JJ
symptom	NN
contact	VB
manufacturer	NN
philosophy	NN
potato	NN
interview	VB
foundation	NN
quote	VB
online	JJ
pass	NN
negotiation	NN
good	NN
urge	VB
occasion	NN
dust	NN
breathe	VB
elect	VB
investigator	NN
jacket	NN
glad	JJ
ordinary	JJ
reduction	NN
rarely	RB
shift	NN
pack	VB
suicide	NN
numerous	JJ
touch	NN
substance	NN
