her	PRP$
isn't	VBZ
effect	NN
fast	RB
full	JJ
here	RB
it	PRP
eggs	NNS
father	NN
fun	NN
high	JJ
it's	PRP
eight	CD
fear	NN
game	NN
hill	NN
itself	PRP
either	CC
feel	VB
garden	NN
him	PRP
Japanese	JJ
electric	JJ
feeling	NN
gas	NN
himself	PRP
job	NN
elements	NNS
feet	NNS
gave	VBD
his	PRP$
joined	VBN
else	RB
fell	VBD
general	JJ
history	NN
jumped	VBD
just	RB
loud	JJ
mountains	NNS
other	JJ
present	JJ
keep	VB
love	NN
mouth	NN
our	PRP$
president	NN
kept	VBD
low	JJ
move	NN
out	IN
pretty	RB
key	JJ
machine	NN
movement	NN
outside	IN
printed	VBN
killed	VBN
made	VBN
much	RB
over	IN
probably	RB
kind	JJ
main	JJ
music	NN
own	JJ
problem	NN
king	NN
major	JJ
must	MD
oxygen	NN
process	NN
knew	VBD
make	VB
my	PRP$
page	NN
produce	VBP
know	VB
mall	NN
name	NN
paint	NN
products	NNS
known	VBN
man	NN
nation	NN
pair	NN
property	NN
lady	NN
many	JJ
natural	JJ
paper	NN
provide	VBP
lake	NN
map	NN
near	IN
paragraph	NN
pulled	VBD
land	NN
march	NN
necessary	JJ
park	NN
pushed	VBD
language	NN
mark	NN
need	VBP
part	NN
put	VBD
large	JJ
match	NN
never	RB
particular	JJ
questions	NNS
last	JJ
material	JJ
new	JJ
party	NN
quickly	RB
late	JJ
matter	NN
next	IN
passed	VBN
quiet	JJ
laughed	VBD
may	MD
night	RB
past	JJ
quite	RB
law	NN
maybe	RB
no	DT
pattern	NN
race	NN
lay	VBD
me	PRP
north	JJ
pay	NN
radio	NN
lead	NN
means	VBZ
northern	JJ
people	NNS
rain	NN
learn	VBP
measure	NN
nose	NN
per	IN
raised	VBN
least	JJS
meat	NN
not	RB
perhaps	RB
ran	VBD
leave	NN
meet	VB
note	NN
period	NN
rather	RB
led	VBD
melody	NN
nothing	NN
person	NN
reached	VBD
left	JJ
members	NNS
notice	VBP
phrase	NN
read	VBD
legs	NNS
men	NNS
noun	NN
picked	VBD
ready	JJ
length	NN
metal	NN
now	RB
picture	VBP
real	JJ
less	JJR
method	NN
number	NN
piece	NN
reason	NN
let	VB
middle	JJ
numeral	NN
place	NN
received	VBD
let's	VB
might	MD
object	VB
plains	NNS
record	JJ
letter	NN
mile	NN
observe	VBP
plan	NN
red	JJ
level	NN
milk	NN
ocean	NN
plane	NN
region	NN
lie	VBP
million	CD
of	IN
planets	NNS
remain	VBP
life	NN
mind	NN
off	IN
plant	NN
remember	VBP
lifted	VBN
mine	JJ
office	NN
play	NN
repeated	VBN
light	JJ
minutes	NNS
often	RB
please	VB
report	NN
like	IN
miss	VBP
oh	UH
plural	NN
represent	VBP
line	NN
modern	JJ
oil	NN
poem	NN
rest	NN
list	NN
molecules	NNS
old	JJ
point	NN
result	NN
listen	VBP
moment	NN
on	IN
pole	NN
return	NN
little	JJ
money	NN
once	RB
poor	JJ
rhythm	NN
live	JJ
months	NNS
one	CD
position	NN
rich	JJ
located	JJ
moon	NN
only	RB
possible	JJ
ride	NN
long	RB
more	RBR
open	JJ
pounds	NNS
right	JJ
look	NN
morning	NN
opposite	JJ
power	NN
ring	NN
lost	VBD
most	RBS
or	CC
practice	VB
rise	NN
lot	NN
mother	NN
order	NN
prepared	JJ
river	NN
road	NN
ship	NN
space	NN
swim	VBP
tools	NNS
rock	NN
shoes	NNS
speak	VBP
syllables	NNS
top	JJ
rolled	VBD
shop	NN
special	JJ
symbols	NNS
total	JJ
room	NN
short	JJ
speed	NN
system	NN
touch	NN
root	NN
should	MD
spell	VB
table	NN
toward	IN
rope	NN
shoulder	NN
spot	NN
take	VBP
town	NN
rose	VBD
shouted	VBD
spread	NN
talk	NN
track	NN
round	NN
show	VBP
spring	NN
tall	JJ
trade	NN
row	NN
shown	VBN
square	JJ
teacher	NN
train	NN
rule	NN
side	NN
stand	VBP
team	NN
travel	NN
run	VBP
sight	NN
stars	NNS
tell	VBP
tree	NN
safe	JJ
sign	NN
start	NN
temperature	NN
triangle	NN
said	VBD
silent	JJ
state	NN
ten	CD
trip	NN
sail	NN
similar	JJ
statement	NN
terms	NNS
trouble	NN
same	JJ
simple	JJ
stay	NN
test	NN
truck	NN
sand	NN
since	IN
steel	NN
than	IN
true	JJ
sat	VBD
sing	VB
step	NN
that	WDT
try	VBP
save	IN
single	JJ
stick	NN
the	DT
tube	NN
saw	VBD
sir	NN
still	RB
their	PRP$
turn	NN
say	VBP
sister	NN
stone	NN
them	PRP
two	CD
scale	NN
sit	VBP
stood	VBD
themselves	PRP
type	NN
school	NN
site	NN
stop	VB
then	RB
uncle	NN
science	NN
six	CD
store	NN
there	RB
under	IN
scientists	NNS
size	NN
story	NN
these	DT
underline	VBP
score	NN
skin	NN
straight	RB
they	PRP
understand	VBP
sea	NN
sky	NN
strange	JJ
thick	JJ
unit	NN
seat	NN
sleep	NN
stream	NN
thin	JJ
until	IN
second	JJ
slowly	RB
street	NN
things	NNS
up	RP
section	NN
small	JJ
stretched	VBN
think	NN
upon	IN
see	VB
smell	NN
string	NN
third	JJ
us	PRP
seeds	NNS
smiled	VBD
strong	JJ
this	DT
use	NN
seem	VBP
snow	NN
students	NNS
those	DT
usually	RB
seen	VBN
so	IN
study	NN
though	IN
valley	NN
sell	NN
soft	JJ
subject	JJ
thought	NN
value	NN
send	VBP
soil	NN
substances	NNS
thousands	NNS
various	JJ
sense	NN
soldiers	NNS
such	JJ
three	CD
verb	VB
sent	VBN
solution	NN
suddenly	RB
through	IN
very	RB
sentence	NN
solve	VB
suffix	NN
thus	RB
view	VBP
separate	JJ
some	DT
sugar	NN
tied	VBN
village	NN
serve	VBP
someone	NN
suggested	VBD
time	NN
visit	NN
set	VBD
something	NN
sum	NN
tiny	JJ
voice	NN
settled	VBD
sometimes	RB
summer	NN
to	TO
vowel	NN
seven	CD
son	NN
sun	NN
today	NN
wait	VBP
several	JJ
song	NN
supply	NN
together	RB
walk	VBP
shall	MD
soon	RB
suppose	VB
told	VBN
wall	NN
shape	NN
sound	NN
sure	JJ
tone	NN
want	VBP
sharp	JJ
south	RB
surface	NN
too	RB
war	NN
she	PRP
southern	JJ
surprise	NN
took	VBD
warm	JJ
was	VBD
wash	NN
Washington	NNP
wasn't	VBD
watch	VB
water	NN
waves	NNS
way	NN
we	PRP
wear	VBP
weather	NN
week	NN
weight	NN
we'll	MD
well	RB
went	VBD
were	VBD
west	JJ
western	JJ
what	WP
wheels	NNS
when	WRB
where	WRB
whether	IN
which	WDT
while	IN
white	NN
who	WP
whole	JJ
whose	WP$
why	WRB
wide	JJ
wife	NN
wild	JJ
will	MD
win	VB
wind	NN
window	NN
wings	NNS
winter	NN
wire	NN
wish	NN
with	IN
within	IN
without	IN
woman	NN
women	NNS
wonder	VBP
won't	MD
wood	NN
words	NNS
work	VBP
workers	NNS
world	NN
would	MD
wouldn't	MD
write	VB
written	VBN
wrong	JJ
wrote	VBD
yard	NN
years	NNS
yellow	JJ
yes	RB
yet	RB
you	PRP
young	JJ
your	PRP
you're	PRP
yourself	PRP
